17,There is always something pleasurable about changing into garments that are still warm from the sun,1317,2466
17,even if I have no idea what I have been saying that has now made me,1556,2929
17,For some curious reason one 's meaning would generally appear to be understood in such cases,2806,3666
17,Now how could anybody be so foolish as to name a cat after a dog ?,3195,3209
16,reminds me of something even though I can not remember what it reminds me of,82,1285
16,I suspect that I may have neglected to run the battery for some time now,223,1185
16,I am quite certain so beautiful in the afternoon sun that had touched a chord,692,2958
16,Doubtless my ankle was only sprained Though it was swollen to twice its normal size,943,2046
16,the toilet on the second floor of the house that I burned to the ground,1239,1239
16,Like little more than your ordinary city block and a few stories in height practically,3052
15,When I say not speaking one word I mean not reading one either obviously,161,621
15,Well I knew a great deal about many painters for the same reason that,252,1932
15,And naturally all of this had occurred with what seemed no warning whatsoever either,751,2877
15,Well or in what looked like Greek although I was actually only inventing that,872,3043
14,that I remained in New York for at least two winters before I,195,3515
14,As many cans as there must have been Romans watching the Christians practically,364,2287
14,Brunelleschi returned home to Florence and put up the largest dome since antiquity,498,3688
14,it has been carried all of the way across the ocean by now,617,865
14,In spite of frequently underlining sentences in books that had not been assigned,626,1539
14,an explanation for why so many of the books in the house are,813,2570
14,And what have I been saying that has now made me think about,945,986
14,so that he can listen to the Sirens singing but will stay put,1284,2982
14,a history of music written for children and printed in extraordinarily large type,1800,1946
14,the question as to which life of Brahms it was that I read,1945,1959
14,been locked up in a loft in SoHo for all of its life,2103,3502
14,that nobody ever pays attention to a word Cassandra says in the opera,2304,2314
14,Which is to say that even though I happen to be thinking about,3262,3330
14,I have taken to building fires down near the water after my sunsets,3781,3782
13,nine-foot canvas of mine with its opaque four white coats of gesso,518,3678
13,Still how I nearly felt In the midst of all that looking,644,2948
13,back into the room with the atlas and the life of Brahms,661,841
13,a guide to the birds of Southern Connecticut and Long Island Sound,708,1687
13,The next morning it was swollen to twice its normal size nonetheless,737,2872
13,This would have been right after I had heard the glass naturally,972,2863
13,about inconsequential perplexities now and again becoming the fundamental mood of existence,1361,3393
13,I have not given that a thought for a week or more,2382,2383
13,when I brought up St. Teresa and St. John of the Cross,2487,2488
13,This is not really that complicated although it may seem to be,2491,3263
12,Well and I certainly would have found it agreeable to tell,1555,1734,3393
12,for a while that the Greek ships were beached there still,22,1981
12,a page torn out of an atlas instead of maritime charts,30,3090
12,For the life of me I have no idea why I,144,3722
12,are not the same museum even though they are both in,249,250
12,Directly above and to the side of where this typewriter is,464,3740
12,I am still feeling the typewriter naturally And hearing the keys,673,3027
12,convinced that I have never read a single word written by,799,1124
12,which is to say that the stick was already not lost,881,2900
12,for the life of me I can not remember having put,969,2115
12,seagull which came to his window each morning to be fed,1310,2747
12,a nice present but you do need a lot of time,1549,2683
12,about not letting a single person ever see him at work,1719,2058
12,Hm I would seem to have left something out just then,1851,3028
12,was born fifteen years before Rupert Brooke and was still alive,1998,2326
12,were aware that there had been a painter named Taddeo Gaddi,2275,2278
12,there is no painting by Van Gogh called The Broken Bottles,2423,2424
12,if my roses will still be red after it gets dark,2431,2432
12,When one says that one does not read one word of,2709,2709
12,Lawrence of Arabia did not look very much like Peter O'Toole,2775,2778
12,the day after the day after I went to the basement,2856,2857
12,the road to the house in the woods behind this house,3328,3328
12,Even if for the life of me I have no idea,3426,3722
12,think of my cat 's name in a day or two,3445,3453
12,how I nearly felt In the midst of all that looking,1684
12,so beautiful in the afternoon sun that had touched a chord,1685
12,guide to the birds of Southern Connecticut and Long Island Sound,3423
12,have no idea what I have been saying that has now,1970
12,was known for carrying candy in his pocket to give to,1944
11,What do any of us ever truly know however ?,734,1505,1601,3577
11,so that they would not make him go to fight,243,1269,1460
11,The Descent from the Cross by Rogier van der Weyden,1810,1835,3667
11,Well it would have been a harmless enough thing to,23,1983
11,even if there is not remarkably much left of it,64,1011
11,I am saying so only in a manner of speaking,126,3478
11,Such as the birthdays of people like Pablo Picasso or,129,1117
11,while I was peeing I thought about Lawrence of Arabia,264,2769
11,Any number of habits died hard that way For some,295,1241
11,Poor Electra To wish to murder one 's own mother,312,2963
11,I happen to believe the story about Giotto and the,509,2176
11,both printed on cheap paper and both ruined by dampness,532,664
11,or El Greco being the sort of thing that one,554,556
11,the opera that I am thinking about now I suspect,688,2955
11,In either event the present state of the shelves is,813,2570
11,right past St. Petersburg without knowing it was St. Petersburg,847,1680
11,what I was talking about when I was talking about,895,896
11,in one of the women 's rooms with a lipstick,1024,2448
11,What I was signing was an image of myself naturally,1025,2449
11,The slides that I took of my mother and father,1063,1065
11,naturally remains exactly where it had been all the while,1388,1389
11,there is no life of Brahms in the other house,1431,1471
11,head sometimes manages to jump about the way it does,1458,2646
11,they were not always aware of it was the way,1583,2182
11,I was one hundred percent positive that I was in,1694,1697
11,took away the tiny pocket sort of mirror from beside,1866,3560
11,would have found it agreeable to have been descended from,2178,2179
11,an occasion when Lucien brought William Gaddis to my loft,2262,2263
11,russet is not a name one gives to a color,2329,3180
11,Downstairs they go every last one of the troublesome things,2826,2839
11,the cat which scratches at the outside of my window,3400,3446
11,say when we put the cat out for the night,3496,3507
10,fill up with snow which must surely be rare,68,496,1136,1614
10,For the life of me I can not remember,920,969,974,2115
10,there would appear to be no record as to,3035,3196,3440
10,had himself lashed to the mast of a ship,79,2981
10,For the life of me I have no idea,604,3426
10,ten years for the war and still another ten,242,1278
10,For some reason a part I always liked was,243,1269
10,I once knew a great deal about many painters,251,1931
10,broken window in the room next to this one,327,950
10,behind my back since most of the cans had,366,927
10,mirror that had been beside my mother 's bed,546,1303
10,Surely it would have been easy to lose track,558,2152
10,ate his lunch every day at the Eiffel Tower,602,605
10,who is to argue that it might not have,618,1520
10,naturally I would have had no way of knowing,648,2119
10,never knowing just whom one might find as well,704,2950
10,Not until dusk did I emerge from the cul-de-sac,705,2959
10,or whoosh ! and here we go round the,760,2972
10,Many of the shelves up here are half empty,809,2566
10,There is nobody at the window in the painting,824,1421
10,I have very little idea what I mean by,836,882
10,at the window in the painting of this house,896,953
10,Though in fact the name I put down was,1028,2457
10,having taken up a board from the bathroom floor,1243,1244
10,The reverse of that statement being equally true obviously,1261,1664
10,Although very likely it was hardly that simple either,1325,1352
10,Sculpture is the art of taking away superfluous material,1330,2027
10,One has a fairly acute inkling as to when,1491,1570
10,I am by no means implying that there is,1499,1588
10,You do not need a lot of money to,1549,2683
10,Possibly I did not need to make that explanation,1874,2016
10,that the young woman is asleep in the Metropolitan,1876,1884
10,started to cry because somebody was hitting a horse,1896,3659
10,Although what I do only this instant realize is,2205,3421
10,that St. John of the Cross would have been,2505,3413
10,that I could have written this many pages without,2513,3321
10,look at the eight or nine cartons of books,2561,2576
10,reading the backs of the jackets on phonograph records,2662,2663
10,on when he went for walks in the woods,2693,3440
10,the back of the jacket on Thus Spake Zarathustra,2720,2722
10,the back of the jacket on The Alto Rhapsody,2721,2722
10,when one merely looks at it on the page,2760,2761
10,was dressed in the film about Lawrence of Arabia,2776,2782
10,sane and free from anxiety than by being mad,3024,3656
10,Even if there would appear to be no record,3035,3690
10,began to have thoughts along those lines as well,3280,3281
10,say when I found the cat waiting for breakfast,3495,3506
10,able to decide upon a name for a cat,3531,3531
10,Like little more than your ordinary city block and,259
10,Directly above and to the side of where this,1848
10,nobody ever pays attention to a word Cassandra says,2305
10,to the house in the woods behind this house,3751
9,the Hellespont By which I mean the Dardanelles,29,1585,3715
9,To the castle a sign must have said,549,1467,3802
9,there is nobody at the window in the,587,824,1421
9,the house that I burned to the ground,1012,1012,1249
9,I suspect there is something ironical in my,1065,1124,3487
9,The world is everything that is the case,1215,1221,1227
9,St. Teresa and St. John of the Cross,2482,2489,2502
9,from which I watch the sun go down,133,1365
9,have been what put me in mind of,149,150
9,must surely have known a great deal about,252,1932
9,it was a woman who wrote the Odyssey,293,1841
9,I was about to add that this was,298,1463
9,Wrist deep in it the lot of them,313,2964
9,was able to maneuver directly up the hillside,390,3510
9,There are no painting materials in this house,463,576
9,the other house farther down the beach which,528,656
9,he did not have to look at it,603,605
9,I do not believe I have ever mentioned,630,1367
9,in any of the plays about anybody menstruating,725,1489
9,the way in which I was standing naturally,748,2875
9,convinced that there is somebody at the window,831,833
9,As a matter of fact I have now,842,2357
9,gold coins on the floor of his studio,889,3186
9,coins on the floor of Rembrandt 's studio,952,2335
9,of the rooms here that I do not,998,3744
9,Or soon I will be coming to the,1012,1239
9,about anxiety being the fundamental mood of existence,1122,2694
9,a street called Maiden Lane near Covent Garden,1136,2065
9,toilet fastened to pipes on the second floor,1237,2968
9,what I am now thinking about is the,1284,2323
9,would hide under a table when there was,1343,2057
9,Although when one comes right down to it,1490,1954
9,but was thinking there is my house ?,1536,3326
9,One of the things people generally admired about,1583,2182
9,As a matter of fact I have no,1648,2577
9,in the vehicle which went over the embankment,1648,1649
9,asleep at a table in the Metropolitan Museum,1815,1817
9,be hearing a different piece of music entirely,1872,1873
9,that when one comes right down to it,2030,3069
9,Even if for the life of me I,2115,2941
9,the cat that scratches at my broken window,2184,2359
9,the Piero who did not hide under tables,2197,2299
9,I was extremely sorry to hear about your,2255,2255
9,the cat I saw in the Colosseum and,2286,3400
9,Willem de Kooning was not descended from anybody,2301,2303
9,a painting of a fire which is not,2428,3449
9,something I did not remember I remembered until,2489,2490
9,to look at the eight or nine cartons,2561,2575
9,the backs of the jackets on phonograph records,2673,2719
9,I could not make sense out of the,2712,2781
9,my including the back of the jacket on,2722,2722
9,the first book to have been put into,2812,2813
9,Now heavens how weary I have gotten of,2824,2825
9,Even if what this next reminds me of,2831,2934
9,if the carton had not had a label,2987,2988
9,returns to Ithaca after having been gone for,3138,3192
9,I might have thought about writing to then,3262,3330
9,having been contrived in a spirit of fun,3271,3299
9,ask me what my almost cat 's name,3284,3294
9,instances lately when I have spoken about my,3331,3424
9,felt In the midst of all that looking,360
9,his lunch every day at the Eiffel Tower,1903
9,Skittering from one end of the main floor,1801
9,on the second floor of the house that,3325
9,taken up a board from the bathroom floor,1245
9,to his window each morning to be fed,2746
9,candy in his pocket to give to children,1948
8,When one comes right down to it,1146,1490,1954,2030,2560,3069
8,God the things men used to do,1446,1515,3087,3433,3576
8,As a matter of fact it was,21,384,3062,3670
8,Although as a matter of fact I,1179,2493,2577,2891
8,the road one takes to the town,1373,1375,1376,1753
8,As a matter of fact I am,2603,2978,3026,3206
8,As a matter of fact I believe,286,2220,2493
8,As a matter of fact it is,581,2841,3745
8,Then again it is quite possible that,881,1147,2365
8,Anxiety being the fundamental mood of existence,1113,1122,2694
8,how fond I am of his sentence,1555,3020,3393
8,the life of Brahms and the atlas,2383,2384,3751
8,either when one comes down to that,2667,3302,3799
8,as a matter of fact what I,3105,3115,3726
8,Perhaps I am no more than forty-seven,46,278
8,I may have made an error earlier,73,1585
8,One 's language is frequently imprecise in,81,1253
8,in a manner of speaking of course,126,566
8,I might still recite if I wished,129,1117
8,the way it wants to be seen,182,1832
8,As a matter of fact I now,199,3328
8,denim skirts that wrap around and some,210,397
8,In the National Portrait Gallery in London,227,1500
8,As a matter of fact they are,250,1290
8,As a matter of fact whom I,302,1838
8,the tennis balls down the Spanish Steps,355,356
8,there was no cat at the Colosseum,374,2116
8,The eternal silence of these infinite spaces,410,1328
8,Once I had a dream of fame,415,3800
8,What I was doing was trying to,448,1637
8,English license plates and a right-hand drive,496,3221
8,with such industry that people believed they,497,3687
8,seem to decide on a name for,515,2129
8,write a strange calligraphy against the whiteness,517,2044
8,to see if the breeze might make,521,3765
8,As a matter of fact one could,527,596
8,As a matter of fact I did,529,2003
8,when one stops to think about it,557,2146
8,I believed I saw somebody at a,593,631
8,I have no idea how I know,604,2693
8,Any more than I have any idea,604,2930
8,Then again it is not impossible that,640,1127
8,Road at four o'clock in the afternoon,641,689
8,a small stretched canvas coated with gesso,643,2947
8,has such a silly look for a,650,1567
8,You ? Can that be you ?,690,2957
8,Looking in desperation as I have said,703,2949
8,The things one tardily becomes aware of,797,2989
8,person at the window in the painting,840,953
8,As a matter of fact I have,3751,3754
8,in a manner of speaking one could,843,1054
8,put snow into one of his paintings,888,1332
8,did that one wishes she had n't,912,2123
8,had nibbled at anything behind my back,927,2119
8,Yet for the life of me I,974,1372
8,and to which the doors are closed,998,1205
8,fact I have no idea why I,1018,2577
8,had there been anybody else to look,1027,2456
8,my mother 's image in my own,1034,3562
8,Perhaps I have not mentioned that I,1099,1196
8,The tires on the pickup truck are,1183,2006
8,I treat the question of my driftwood,1199,1200
8,the tanks coming off the assembly line,1346,1551
8,is taped to the living room wall,1424,3752
8,Jane Avril and three other Paris dancers,1425,1526
8,The title of the life of Brahms,1434,1436
8,I have more than once thought about,1439,1440
8,that Sor Juana Ines de la Cruz,1444,2621
8,continually looking in and out of windows,1502,2122
8,Which is also to say that it,1529,3459
8,to worry me to tell the truth,1537,3034
8,Although come to think about it I,1543,3528
8,even if I have no idea what,3444,3755
8,I enjoy knowing both of those things,1564,2753
8,was wrong about a woman having written,1574,3136
8,from under one arm to the other,1676,1913
8,sent shivers up and down my spine,1715,3215
8,him not to spend so much time,1721,1723
8,although I know of no record of,1724,1899
8,they were called the Four Last Songs,1785,1786
8,To tell the truth I do not,1804,3581
8,fact it is not even impossible that,1948,2841
8,of Brahms having had an affair with,1965,1969
8,Homer did not know how to write,1974,3080
8,a harmless enough thing to make believe,1983,3786
8,fifty years after Brooke had died on,1998,2326
8,my condition of feeling quite guilty continued,2105,2106
8,the cat I saw at the Colosseum,2111,2112
8,climbed into Willem de Kooning 's lap,2142,2143
8,had a pupil of his own named,2226,2324
8,been thinking about a good many things,2454,2455
8,the fact that El Greco may have,2489,2490
8,I did not move any of the,2545,2548
8,the eight or nine cartons of books,2564,2565
8,about Sor Juana Ines de la Cruz,2656,3404
8,the back of the jacket on a,2665,2955
8,by saying that I am familiar with,2717,2718
8,not stop on such occasions as when,2790,2793
8,that the life of Lawrence of Arabia,2811,2922
8,of having a house full of books,2838,2838
8,if I have not made that clear,3008,3332
8,that there is no better way of,3024,3656
8,grass that is not real is real,3032,3032
8,one thousand one hundred and eighty-six ships,3048,3050
8,But be all that as it may,3082,3252
8,this whole thing still one more time,3242,3243
8,been considered more famous than Martin Heidegger,3246,3247
8,in the eyes of people who admired,3249,3250
8,And as a matter of fact I,3253,3328
8,now and again whether I have mentioned,3322,3340
8,that every single time I have mentioned,3343,3344
8,what I ought to have mentioned was,3343,3344
8,on his way to becoming a stranger,3519,3521
8,one can be as alone as when,3648,3649
8,explanation for not having written anything in,3723,3726
8,For the life of me I have,3750
8,I do not believe I have ever,335
8,In the midst of all that looking,1177
8,lunch every day at the Eiffel Tower,1350
8,the atlas and the life of Brahms,1001
8,at the window in the painting of,824
8,on the second floor of the house,1237
8,when he visited people who had children,1944
8,there would appear to be no record,2242
8,in the film about Lawrence of Arabia,2777
7,As a matter of fact I,52,140,543,660,1179,1415,1668,1695,1854,2102,2843,2891,3253
7,Sor Juana Ines de la Cruz,187,1118,2619,2620,2628,2629,2733,3403,3713
7,now that I think about it,371,769,1206,1254,1333,1415,1666,2818
7,There would appear to be no,770,1484,2242,3035,3196,3440,3690
7,As a matter of fact it,827,1143,2262,2662,2951,3627
7,But be that as it may,29,1157,1884,2166,3156,3503
7,As a matter of fact the,400,436,892,1635,2453,3229
7,As a matter of fact what,452,980,2420,3105,3115,3726
7,And to tell the truth I,1086,1547,2553,2609,2962,3264
7,In a manner of speaking one,142,843,1054,2014,3593
7,When one comes down to it,459,1086,1258,2828,3191
7,For the life of me I,988,1372,2642,2941
7,As a matter of fact there,561,786,1654,2481
7,Though as a matter of fact,645,660,1334,2481
7,As a matter of fact even,909,1688,1903,3186
7,Which is to say that I,951,1243,1360,3684
7,Although as a matter of fact,1654,2420,2951,3505
7,a life of Lawrence of Arabia,2771,2773,2773,2784
7,I do not believe I have,1747,1804,1838
7,In a manner of speaking I,411,3346,3572
7,about wandering through an endless nothingness,413,798,1624
7,I am next to positive that,975,2264,3228
7,to tell the truth I had,982,1770,3264
7,Which is to say that it,1036,1683,3321
7,Perhaps I have not mentioned having,1244,2541,3021
7,I believe I would have liked,1554,1733,2756
7,of The Way of All Flesh,1603,1840,2611
7,Do n't bother to get up,1735,2063,2914
7,The young woman is asleep in,1818,1876,1884
7,This is scarcely to suggest that,2335,2339,2770
7,I have no idea how long,5,1059
7,took me only two unhurried days,30,3090
7,I was mad when I drove,36,153
7,I burned to the ground I,60,1012
7,well come to think about it,65,1855
7,with a right-hand drive and watching,68,1614
7,which came rolling down a hill,69,1133
7,I am quite certain that I,75,427
7,hundreds and hundreds of tennis balls,87,3638
7,watchfires being lighted along the shore,94,1982
7,to do that sort of thing,101,3291
7,as long ago as when I,102,1114
7,for instance which I am convinced,129,1117
7,from all of those years ago,130,1354
7,no more than three or four,131,321
7,I have no idea why I,544,1847
7,I am less than positive that,147,3729
7,It did run on that madness,151,2967
7,does not have to be mad,152,3516
7,keeping a weather eye out for,158,1293
7,not speaking one word of Russian,160,2475
7,say that I was looking for,170,171
7,startled me and how I felt,192,1135
7,is here it will be here,213,1115
7,I no longer have any idea,225,3287
7,idea who she may have been,225,1118
7,To tell the truth I would,226,1114
7,All I can remember about the,253,1967
7,that Helen was the cause of,256,890
7,Helen has a splendid radiant dignity,262,1277
7,a pee and Lawrence of Arabia,266,2770
7,I may or may not have,272,3756
7,I have no idea any longer,282,2820
7,To tell the truth it was,304,495
7,the central staircase in the Metropolitan,304,735
7,making use of all sorts of,308,3511
7,I did not think about it,311,1219
7,was an effective Helen in The,315,1447
7,that I watched a certain few,316,1452
7,I have a vague recollection that,321,1427
7,I am fairly certain that I,331,1925
7,if that is at all relevant,331,1330
7,To tell the truth I did,354,1547
7,no way of telling if the,366,1428
7,which brought me to this beach,377,384
7,when I thought I saw the,379,380
7,I thought I saw the cat,379,379
7,The cat at the Colosseum was,402,513
7,I thought about them like that,410,411
7,Generally even then I was lonely,416,3801
7,that the castle was built on,429,429
7,on the inside of the roof,445,1645
7,the rubber mat from the floor,445,1637
7,I have no recollection whatsoever of,457,3757
7,A painting of this very house,465,3741
7,'s name that caught my eye,495,1121
7,built the beautiful campanile next door,500,3689
7,it is not impossible that people,507,640
7,Andrea del Sarto or Taddeo Gaddi,507,888
7,down to the water 's edge,517,3677
7,been printed on extraordinarily cheap paper,523,3768
7,As a matter of fact one,1237,2587
7,which I burned to the ground,528,1009
7,under the influence of William Shakespeare,538,1569
7,positive of a life after death,540,2636
7,that it was a life of,544,2773
7,there would have had to be,577,1144
7,the taverns from which one could,600,600
7,one allows one 's self to,610,948
7,being sold in the shops for,628,883
7,I saw somebody at a window,631,641
7,a shop selling artists ' supplies,642,2947
7,All of the books in the,647,2582
7,had been under the influence of,649,1569
7,the painting is on the wall,660,662
7,the life of Brahms that I,663,1434
7,One might as well ask if,671,1423
7,what exactly was I hearing ?,677,839
7,and in any manner one wished,683,3679
7,from where all arts and all,693,1740
7,may not have been broken but,736,2871
7,I believe I have mentioned having,757,2777
7,stairway for on the other hand,764,2941
7,the Four Serious Songs by Brahms,771,1791
7,in the basement of this house,786,3380
7,eight or nine cartons of books,788,2822
7,cartons of books in the basement,788,2578
7,at the rear of the house,791,2557
7,if I have not indicated that,792,1164
7,yesterday or the day before yesterday,798,802
7,did not make any sort of,803,2985
7,the books in the basement are,808,822
7,Baseball When the Grass Was Real,814,1472
7,I am in no way certain,853,2778
7,night that my rowboat disappeared as,862,1249
7,Somebody is living on this beach,874,3803
7,even if I can not remember,888,1273
7,without so much as a glance,900,3186
7,in the sand With a stick,909,2317
7,had no way of knowing if,927,2119
7,I started to type that sentence,947,2281
7,fact I am next to positive,975,3026
7,in no way connected to the,977,1613
7,The tape deck in the van,978,1631
7,Though to tell the truth I,982,1114
7,book about art in this house,995,2836
7,There is the house that I,1012,1233
7,is the sort of thing that,1037,3760
7,a painting of a Passover meal,1056,1075
7,one of them was in a,1068,2598
7,I decided to take a walk,1071,1416
7,to tell the truth I have,1086,2560
7,I came back from the town,1098,1099
7,Perhaps I have not mentioned that,2142,2680
7,There is an explanation for the,1129,2393
7,I read the life of Brahms,1131,1132
7,it is quite possible that I,1147,2539
7,make a major project out of,1199,1381
7,Perhaps I have not mentioned how,1200,1643
7,now and again I will be,1201,1809
7,the house that I am dismantling,1207,1230
7,no more than one of semantics,1212,3735
7,become the fundamental mood of existence,1226,2744
7,I knocked over the kerosene lamp,1237,2968
7,I find it interesting that I,1258,1288
7,my laundry which is spread across,1301,3795
7,for a certain period near water,1310,1312
7,to be a road leading to,1371,1379
7,I was not able to locate,1372,1380
7,is a thing one might do,1403,1405
7,see this house from that one,1406,1415
7,that I have more than once,1439,2479
7,there is an explanation for my,1482,3030
7,explanation for my generally speaking of,1482,1625
7,the two dots over Bronte however,1484,1626
7,what with the considerable likelihood that,1501,1976
7,never even once had a lover,1501,1976
7,Although come to think about it,2915,3149
7,about The Way of All Flesh,1578,1843
7,of Achilles hiding among the women,1581,2405
7,I have only at this instant,1610,3334
7,listen to Maria Callas singing Medea,1630,1670
7,Which is to say that perhaps,1640,3074
7,had nothing to do with that,1688,3241
7,a pharmacy or a movie theater,1690,1695
7,numeral on the back of the,1691,3778
7,I have no way of telling,1744,2363
7,Perhaps I have not mentioned the,1752,2523
7,the Four Last Songs by Strauss,1783,3419
7,number of times in these pages,1794,1795
7,I had not been thinking about,1813,1822
7,all I had started to say,1822,2426
7,painting by Rogier van der Weyden,1824,1885
7,I am able to state categorically,1832,2475
7,have no idea why I have,1847,2642
7,Oh All I had meant to,1852,3029
7,that I was not able to,1883,2711
7,When Friedrich Nietzsche was mad he,1896,3659
7,soccer shirt with the name Savona,1905,3752
7,wish to pursue such a question,1905,1906
7,What I find interesting about this,1911,2708
7,I have in mind is that,1937,2472
7,a wreath at Achilles 's grave,1991,1995
7,I have not mentioned having been,1999,2541
7,meantime I would appear to have,2002,2126
7,it is not one hundred percent,2030,2319
7,If one squints just a little,2031,2417
7,did not care very much for,2050,2051
7,all it actually means is that,2071,2492
7,seagulls at the garbage disposal area,2091,3407
7,Once when I was painting in,2099,3500
7,I was feeling quite guilty about,2102,2107
7,to let the cat back in,2107,2134
7,argue that he might not have,2150,2336
7,to suggest that Willem de Kooning,2215,2339
7,Willem de Kooning could have been,2215,3596
7,would not have been able to,2222,2708
7,On the other hand it is,2251,3066
7,climbed into William Gaddis 's lap,2262,2282
7,One is made to think about,2266,2266
7,wrote a novel called The Recognitions,2273,3075
7,an alarm clock around his neck,2274,3075
7,would not have been aware of,2276,3210
7,when he himself was a pupil,2330,2331
7,it was Willem de Kooning who,2335,3181
7,come to think about it since,2378,3044
7,the painting of this very house,2381,3740
7,and to which the door is,2383,3744
7,fire but is only a reflection,2428,3449
7,one did not remember one remembered,2481,2492
7,the pain in my left shoulder,2522,2523
7,I was downstairs in the basement,2540,2542
7,to go down to the basement,2559,2575
7,So that to tell the truth,2560,3245
7,why I went down there yesterday,2560,2847
7,books in the one carton I,2584,2842
7,book from the carton that I,2606,2771
7,of the books from the carton,2610,2704
7,book called The Way of All,2616,2616
7,called The Way of All Meat,2616,2825
7,that as a matter of fact,2623,3105
7,by Marco Antonio Montes de Oca,2624,2651
7,when one says it out loud,2625,2760
7,I would have been thinking about,2633,3262
7,By which I mean that if,2684,3292
7,that I was able to recognize,2706,2771
7,just as many books about art,2838,2840
7,least as I started to say,2880,3578
7,must have had more important things,2994,2995
7,once underlined a sentence by Michelangelo,3021,3022
7,I am next to positive I,3026,3339
7,that Electra and Orestes would have,3098,3101
7,she would have immediately understood that,3108,3109
7,when I say house I should,3110,3128
7,Which is to say that doubtless,3165,3187
7,I have just been talking about,3191,3350
7,I can no longer be certain,3256,3257
7,it may have been William Gaddis,3287,3355
7,I have thought about Magritte practically,3323,3341
7,lost track of where I was,3352,3353
7,I should really be saying wrote,3370,3610
7,and there is the cat which,3400,3401
7,Which is not to say that,3411,3456
7,doing was lying in the sun,3458,3580
7,one 's husband had become drunk,3544,3544
7,that one can just as easily,3650,3651
7,there is practically no place in,3692,3693
7,from which one can not see,3692,3693
7,if there had not been any,3764,3765
7,a few stories in height practically,259
7,I was about to add that,22
7,himself lashed to the mast of,1284
7,a part I always liked was,3770
7,I thought about Lawrence of Arabia,2771
7,when one comes down to that,313
7,come to think about it I,438
7,above and to the side of,565
7,a strange calligraphy against the whiteness,3676
7,one stops to think about it,3378
7,out of sorts for some days,717
7,that I have never read a,1843
7,an explanation for why so many,1502
7,without knowing it was St. Petersburg,848
7,which is to say that the,3774
7,gold coins on the floor of,2335
7,on the floor of his studio,895
7,so as to be able to,1308
7,in the painting of this house,954
7,the floor of Rembrandt 's studio,2131
7,I have not mentioned that I,3738
7,I have no idea what I,1216
7,fastened to pipes on the second,3685
7,the tiny pocket sort of mirror,1303
7,taped to the living room wall,1526
7,The title of the life of,1433
7,looking in and out of windows,3552
7,how fond I am of his,1734
7,even if I have no idea,3003
7,history of music written for children,1961
7,the cat which scratches at the,2114
7,and St. John of the Cross,2631
7,the life of Lawrence of Arabia,2819
7,one thousand one hundred and eighty-six,3070
7,And as a matter of fact,3691
7,Which is to say that even,3648
7,that every single time I have,3342
7,to decide upon a name for,3503
6,As a matter of fact,164,205,220,493,505,634,645,817,848,867,1109,1334,1507,1623,1720,1731,1956,2033,2052,2160,2168,2172,2226,2233,2278,2328,2373,2623,2718,2743,2771,2814,2914,2965,3010,3147,3233,3505,3653,3691,3767
6,which is to say that,951,1036,1093,1243,1360,1519,1561,1640,1683,1974,2840,3074,3080,3119,3127,3146,3165,3187,3262,3321,3330,3379,3406,3564,3608,3648,3684
